# 	f 	 A 		 G 
      87.0   0.3279652529     10.000
      87.5   0.3242277877     10.000
      88.0   0.3205538480     10.000
      88.5   0.3169420025     10.000
      89.0   0.3133908596     10.000
      89.5   0.3098990667     10.000
      90.0   0.3064653085     10.000
      90.5   0.3030883061     10.000
      91.0   0.2997668155     10.000
      91.5   0.2964996267     10.000
      92.0   0.2932855623     10.000
      92.5   0.2901234769     10.000
      93.0   0.2870122557     10.000
      93.5   0.2839508135     10.000
      94.0   0.2809380941     10.000
      94.5   0.2779730690     10.000
      95.0   0.2750547368     10.000
      95.5   0.2721821221     10.000
      96.0   0.2693542751     10.000
      96.5   0.2665702703     10.000
      97.0   0.2638292060     10.000
      97.5   0.2611302037     10.000
      98.0   0.2584724073     10.000
      98.5   0.2558549820     10.000
      99.0   0.2532771145     10.000
      99.5   0.2507380116     10.000
     100.0   0.2482368999     10.000
     100.5   0.2457730253     10.000
     101.0   0.2433456523     10.000
     101.5   0.2409540634     10.000
     102.0   0.2385975586     10.000
     102.5   0.2362754550     10.000
     103.0   0.2339870864     10.000
     103.5   0.2317318023     10.000
     104.0   0.2295089681     10.000
     104.5   0.2273179643     10.000
     105.0   0.2251581859     10.000
     105.5   0.2230290424     10.000
     106.0   0.2209299572     10.000
     106.5   0.2188603671     10.000
     107.0   0.2168197222     10.000
     107.5   0.2148074851     10.000
     108.0   0.2128231309     10.000
     108.5   0.2108661470     10.000
     109.0   0.2089360323     10.000
     109.5   0.2070322970     10.000
     110.0   0.2051544627     10.000
     110.5   0.2033020617     10.000
     111.0   0.2014746367     10.000
     111.5   0.1996717408     10.000
     112.0   0.1978929368     10.000
     112.5   0.1961377975     10.000
     113.0   0.1944059049     10.000
     113.5   0.1926968503     10.000
     114.0   0.1910102339     10.000
     114.5   0.1893456646     10.000
     115.0   0.1877027599     10.000
     115.5   0.1860811453     10.000
     116.0   0.1844804548     10.000
     116.5   0.1829003297     10.000
     117.0   0.1813404193     10.000
     117.5   0.1798003802     10.000
     118.0   0.1782798764     10.000
     118.5   0.1767785789     10.000
     119.0   0.1752961655     10.000
     119.5   0.1738323208     10.000
     120.0   0.1723867361     10.000
     120.5   0.1709591088     10.000
     121.0   0.1695491428     10.000
     121.5   0.1681565479     10.000
     122.0   0.1667810400     10.000
     122.5   0.1654223406     10.000
     123.0   0.1640801771     10.000
     123.5   0.1627542821     10.000
     124.0   0.1614443938     10.000
     124.5   0.1601502556     10.000
     125.0   0.1588716160     10.000
     125.5   0.1576082284     10.000
     126.0   0.1563598513     10.000
     126.5   0.1551262478     10.000
     127.0   0.1539071858     10.000
     127.5   0.1527024375     10.000
     128.0   0.1515117797     10.000
     128.5   0.1503349937     10.000
     129.0   0.1491718646     10.000
     129.5   0.1480221821     10.000
     130.0   0.1468857396     10.000
     130.5   0.1457623346     10.000
     131.0   0.1446517685     10.000
     131.5   0.1435538463     10.000
     132.0   0.1424683769     10.000
     132.5   0.1413951726     10.000
     133.0   0.1403340494     10.000
     133.5   0.1392848265     10.000
     134.0   0.1382473268     10.000
     134.5   0.1372213761     10.000
     135.0   0.1362068038     10.000
     135.5   0.1352034422     10.000
     136.0   0.1342111267     10.000
     136.5   0.1332296958     10.000
     137.0   0.1322589908     10.000
     137.5   0.1312988562     10.000
     138.0   0.1303491388     10.000
     138.5   0.1294096886     10.000
     139.0   0.1284803581     10.000
     139.5   0.1275610025     10.000
     140.0   0.1266514796     10.000
     140.5   0.1257516495     10.000
     141.0   0.1248613751     10.000
     141.5   0.1239805216     10.000
     142.0   0.1231089565     10.000
     142.5   0.1222465497     10.000
     143.0   0.1213931732     10.000
     143.5   0.1205487015     10.000
     144.0   0.1197130112     10.000
     144.5   0.1188859807     10.000
     145.0   0.1180674910     10.000
     145.5   0.1172574249     10.000
     146.0   0.1164556671     10.000
     146.5   0.1156621044     10.000
     147.0   0.1148766254     10.000
     147.5   0.1140991209     10.000
     148.0   0.1133294832     10.000
     148.5   0.1125676064     10.000
     149.0   0.1118133868     10.000
     149.5   0.1110667218     10.000
     150.0   0.1103275111     10.000
     150.5   0.1095956556     10.000
     151.0   0.1088710583     10.000
     151.5   0.1081536232     10.000
     152.0   0.1074432565     10.000
     152.5   0.1067398656     10.000
     153.0   0.1060433594     10.000
     153.5   0.1053536483     10.000
     154.0   0.1046706443     10.000
     154.5   0.1039942606     10.000
     155.0   0.1033244120     10.000
     155.5   0.1026610146     10.000
     156.0   0.1020039858     10.000
     156.5   0.1013532444     10.000
     157.0   0.1007087103     10.000
     157.5   0.1000703048     10.000
     158.0   0.0994379506     10.000
     158.5   0.0988115714     10.000
     159.0   0.0981910921     10.000
     159.5   0.0975764389     10.000
     160.0   0.0969675390     10.000
     160.5   0.0963643210     10.000
     161.0   0.0957667142     10.000
     161.5   0.0951746494     10.000
     162.0   0.0945880582     10.000
     162.5   0.0940068733     10.000
     163.0   0.0934310286     10.000
     163.5   0.0928604588     10.000
     164.0   0.0922950996     10.000
     164.5   0.0917348879     10.000
     165.0   0.0911797612     10.000
     165.5   0.0906296583     10.000
     166.0   0.0900845188     10.000
     166.5   0.0895442830     10.000
     167.0   0.0890088924     10.000
     167.5   0.0884782891     10.000
     168.0   0.0879524164     10.000
     168.5   0.0874312180     10.000
     169.0   0.0869146388     10.000
     169.5   0.0864026244     10.000
     170.0   0.0858951211     10.000
     170.5   0.0853920761     10.000
     171.0   0.0848934373     10.000
     171.5   0.0843991534     10.000
     172.0   0.0839091739     10.000
     172.5   0.0834234488     10.000
     173.0   0.0829419292     10.000
     173.5   0.0824645666     10.000
     174.0   0.0819913132     10.000
     174.5   0.0815221221     10.000
     175.0   0.0810569469     10.000
     175.5   0.0805957419     10.000
     176.0   0.0801384620     10.000
     176.5   0.0796850629     10.000
     177.0   0.0792355006     10.000
     177.5   0.0787897322     10.000
     178.0   0.0783477149     10.000
     178.5   0.0779094069     10.000
     179.0   0.0774747667     10.000
     179.5   0.0770437535     10.000
     180.0   0.0766163271     10.000
     180.5   0.0761924479     10.000
     181.0   0.0757720765     10.000
     181.5   0.0753551746     10.000
     182.0   0.0749417039     10.000
     182.5   0.0745316269     10.000
     183.0   0.0741249067     10.000
     183.5   0.0737215066     10.000
     184.0   0.0733213906     10.000
     184.5   0.0729245232     10.000
     185.0   0.0725308692     10.000
     185.5   0.0721403942     10.000
     186.0   0.0717530639     10.000
     186.5   0.0713688447     10.000
     187.0   0.0709877034     10.000
     187.5   0.0706096071     10.000
     188.0   0.0702345235     10.000
     188.5   0.0698624207     10.000
     189.0   0.0694932672     10.000
     189.5   0.0691270320     10.000
     190.0   0.0687636842     10.000
     190.5   0.0684031937     10.000
     191.0   0.0680455305     10.000
     191.5   0.0676906653     10.000
     192.0   0.0673385688     10.000
     192.5   0.0669892123     10.000
     193.0   0.0666425676     10.000
     193.5   0.0662986065     10.000
     194.0   0.0659573015     10.000
     194.5   0.0656186253     10.000
     195.0   0.0652825509     10.000
     195.5   0.0649490519     10.000
     196.0   0.0646181018     10.000
     196.5   0.0642896749     10.000
     197.0   0.0639637455     10.000
     197.5   0.0636402884     10.000
     198.0   0.0633192786     10.000
     198.5   0.0630006916     10.000
     199.0   0.0626845029     10.000
     199.5   0.0623706886     10.000
     200.0   0.0620592250     10.000
     200.5   0.0617500886     10.000
     201.0   0.0614432563     10.000
     201.5   0.0611387053     10.000
     202.0   0.0608364131     10.000
     202.5   0.0605363572     10.000
     203.0   0.0602385158     10.000
     203.5   0.0599428671     10.000
     204.0   0.0596493896     10.000
     204.5   0.0593580622     10.000
     205.0   0.0590688638     10.000
     205.5   0.0587817737     10.000
     206.0   0.0584967716     10.000
     206.5   0.0582138372     10.000
     207.0   0.0579329506     10.000
     207.5   0.0576540920     10.000
     208.0   0.0573772420     10.000
     208.5   0.0571023814     10.000
     209.0   0.0568294911     10.000
     209.5   0.0565585523     10.000
